system:index,LST_Night_1km_max,LST_Night_1km_median,LST_Night_1km_min,LST_Night_1km_stdDev,modis_time,pixel_count,.geo
2014_10_15,8.190000000000055,4.970000000000027,1.7900000000000205,2.2758097188787985,1413331200000,18,
2014_10_16,,,,,1413417600000,0,
2014_10_17,7.890000000000043,6.420000000000044,1.0300000000000296,1.839519109864193,1413504000000,12,
2014_10_18,9.010000000000048,7.110000000000042,1.170000000000016,2.2504185721771854,1413590400000,40,
2014_10_19,10.910000000000025,8.54000000000002,-0.009999999999990905,3.8848854551968435,1413676800000,40,
2014_10_20,10.010000000000048,8.390000000000015,4.230000000000018,1.9333229812941262,1413763200000,40,
2014_10_21,8.270000000000039,7.57000000000005,4.130000000000052,1.7459309837447807,1413849600000,8,
2014_10_22,,,,,1413936000000,0,
2014_10_23,,,,,1414022400000,0,
2014_10_24,,,,,1414108800000,0,
2014_10_25,,,,,1414195200000,0,
2014_10_26,,,,,1414281600000,0,
2014_10_27,,,,,1414368000000,0,
2014_10_28,7.130000000000052,4.610000000000042,-1.6899999999999977,3.118430855414309,1414454400000,40,
2014_10_29,1.7900000000000205,1.7900000000000205,-4.989999999999952,2.6564758609857426,1414540800000,5,
2014_10_30,6.050000000000011,3.7800000000000296,2.0300000000000296,1.224591061823517,1414627200000,38,
2014_10_31,,,,,1414713600000,0,
2014_11_01,,,,,1414800000000,0,
2014_11_02,5.4500000000000455,3.0800000000000125,-2.829999999999984,2.77583208245744,1414886400000,40,
2014_11_03,5.57000000000005,3.3400000000000034,-2.6899999999999977,2.506147995984634,1414972800000,36,
2014_11_04,-0.44999999999998863,-0.44999999999998863,-0.44999999999998863,0.0,1415059200000,1,
2014_11_05,-1.1499999999999773,-1.4899999999999523,-2.089999999999975,0.3531345352694876,1415145600000,5,
2014_11_06,,,,,1415232000000,0,
2014_11_07,,,,,1415318400000,0,
2014_11_08,5.510000000000048,4.480000000000047,-2.8899999999999864,3.367429832003836,1415404800000,14,
2014_11_09,8.250000000000057,6.020000000000039,-0.3499999999999659,2.9950911505328186,1415491200000,40,
2014_11_10,8.210000000000036,5.910000000000025,3.990000000000009,1.261259687772504,1415577600000,40,
2014_11_11,6.9500000000000455,4.990000000000009,-0.5499999999999545,1.9948788835415512,1415664000000,25,
2014_11_12,1.3100000000000023,0.8900000000000432,-0.12999999999999545,0.4345112196480108,1415750400000,7,
2014_11_13,,,,,1415836800000,0,
2014_11_14,,,,,1415923200000,0,
2014_11_15,2.7100000000000364,-0.1099999999999568,-1.009999999999991,1.4566262389508196,1416009600000,5,
2014_11_16,-5.5499999999999545,-5.5499999999999545,-5.5499999999999545,0.0,1416096000000,1,
2014_11_17,1.410000000000025,0.910000000000025,-3.2299999999999613,2.0795084889356734,1416182400000,3,
2014_11_18,1.6300000000000523,0.21000000000003638,-3.3899999999999864,1.674240126146792,1416268800000,20,
2014_11_19,,,,,1416355200000,0,
2014_11_20,2.8100000000000023,1.5400000000000205,-1.349999999999966,1.301787617086596,1416441600000,40,
2014_11_21,,,,,1416528000000,0,
2014_11_22,,,,,1416614400000,0,
2014_11_23,0.7900000000000205,-1.4499999999999602,-3.2899999999999636,1.296741203941636,1416700800000,40,
2014_11_24,1.3100000000000023,-1.329999999999984,-6.42999999999995,2.2116228579367667,1416787200000,33,
2014_11_25,1.4700000000000273,-0.04999999999998295,-2.1899999999999977,1.1608423665597298,1416873600000,40,
2014_11_26,-1.849999999999966,-4.349999999999966,-5.5499999999999545,1.263516917179972,1416960000000,8,
2014_11_27,,,,,1417046400000,0,
2014_11_28,,,,,1417132800000,0,
2014_11_29,-8.129999999999995,-8.129999999999995,-8.129999999999995,0.0,1417219200000,1,
2014_11_30,-2.089999999999975,-4.599999999999966,-4.75,0.9368916544735676,1417305600000,24,
2014_12_01,-2.349999999999966,-3.9999999999999716,-6.449999999999989,1.2123933973756225,1417392000000,40,
2014_12_02,-5.409999999999968,-5.409999999999968,-10.029999999999973,1.848000000000002,1417478400000,5,
2014_12_03,,,,,1417564800000,0,
2014_12_04,,,,,1417651200000,0,
2014_12_05,4.190000000000055,2.8600000000000136,0.1500000000000341,1.1835607293248636,1417737600000,40,
2014_12_06,,,,,1417824000000,0,
2014_12_07,3.2900000000000205,1.9600000000000364,-1.7299999999999613,1.6451412553334144,1417910400000,40,
2014_12_08,3.830000000000041,1.0500000000000398,-3.2899999999999636,1.6019397000103155,1417996800000,36,
2014_12_09,0.8900000000000432,-0.30999999999994543,-3.7299999999999613,0.9876253733660108,1418083200000,19,
2014_12_10,,,,,1418169600000,0,
2014_12_11,,,,,1418256000000,0,
2014_12_12,,,,,1418342400000,0,
2014_12_13,-2.8699999999999477,-4.189999999999969,-5.009999999999991,0.697240274224043,1418428800000,10,
2014_12_14,1.990000000000009,-0.9499999999999886,-3.6499999999999773,1.5146444302211692,1418515200000,40,
2014_12_15,,,,,1418601600000,0,
2014_12_16,,,,,1418688000000,0,
2014_12_17,,,,,1418774400000,0,
2014_12_18,-13.75,-13.75,-13.75,0.0,1418860800000,1,
2014_12_19,,,,,1418947200000,0,
2014_12_20,,,,,1419033600000,0,
2014_12_21,,,,,1419120000000,0,
2014_12_22,4.710000000000036,3.040000000000049,0.7300000000000182,1.2437101752418043,1419206400000,40,
2014_12_23,4.8700000000000045,3.8500000000000227,1.150000000000034,0.719275696754822,1419292800000,39,
2014_12_24,-2.25,-2.329999999999984,-2.6499999999999773,0.17281975195753344,1419379200000,3,
2014_12_25,-1.75,-2.089999999999975,-3.25,0.642149169239951,1419465600000,3,
2014_12_26,1.0900000000000318,-0.0999999999999659,-1.7099999999999795,0.7789736837660218,1419552000000,18,
2014_12_27,-2.42999999999995,-2.42999999999995,-2.42999999999995,0.0,1419638400000,1,
2014_12_28,,,,,1419724800000,0,
2014_12_29,0.010000000000047748,-0.7699999999999818,-1.7699999999999818,0.5146048392597697,1419811200000,21,
2014_12_30,-1.3699999999999477,-1.9499999999999886,-3.409999999999968,0.8006324031026691,1419897600000,7,
2014_12_31,-4.829999999999984,-7.25,-7.489999999999952,1.201369588798084,1419984000000,3,
2015_01_01,-6.609999999999957,-6.7099999999999795,-9.509999999999991,1.1070971050454506,1420070400000,5,
2015_01_02,-3.1299999999999955,-4.42999999999995,-7.7099999999999795,1.3800347821703647,1420156800000,10,
2015_01_03,-5.5499999999999545,-6.129999999999967,-6.889999999999986,0.43600224676448923,1420243200000,14,
2015_01_04,,,,,1420329600000,0,
2015_01_05,,,,,1420416000000,0,
2015_01_06,,,,,1420502400000,0,
2015_01_07,1.1300000000000523,0.6000000000000227,-1.3099999999999454,0.6301515690689032,1420588800000,40,
2015_01_08,-0.5499999999999545,-1.0499999999999545,-2.089999999999975,0.36646418651759183,1420675200000,40,
2015_01_09,,,,,1420761600000,0,
2015_01_10,,,,,1420848000000,0,
2015_01_11,-4.509999999999991,-4.569999999999993,-6.529999999999973,0.6473793323855698,1420934400000,8,
2015_01_12,,,,,1421020800000,0,
2015_01_13,-0.009999999999990905,-2.159999999999968,-3.569999999999993,0.9122316957147864,1421107200000,36,
2015_01_14,-0.25,-1.849999999999966,-3.589999999999975,1.018550881272396,1421193600000,29,
2015_01_15,,,,,1421280000000,0,
2015_01_16,,,,,1421366400000,0,
2015_01_17,,,,,1421452800000,0,
2015_01_18,,,,,1421539200000,0,
2015_01_19,,,,,1421625600000,0,
2015_01_20,1.2100000000000364,-0.6699999999999591,-4.329999999999984,1.3864645629712307,1421712000000,32,
2015_01_21,2.750000000000057,0.7200000000000557,-3.1299999999999955,1.3930325732013626,1421798400000,40,
2015_01_22,2.6900000000000546,0.37000000000003297,-4.46999999999997,1.5691179050664135,1421884800000,40,
2015_01_23,3.250000000000057,1.490000000000009,-3.1499999999999773,1.3794903950372435,1421971200000,40,
2015_01_24,2.9700000000000273,1.0100000000000193,-1.4899999999999523,1.0339651831662415,1422057600000,40,
2015_01_25,3.5100000000000477,2.1800000000000352,-1.8899999999999864,1.4344026631319466,1422144000000,40,
2015_01_26,3.6300000000000523,2.7800000000000296,-0.12999999999999545,0.9268678438698844,1422230400000,40,
2015_01_27,,,,,1422316800000,0,
2015_01_28,,,,,1422403200000,0,
2015_01_29,3.150000000000034,0.4500000000000455,-2.6899999999999977,1.6796514760309016,1422489600000,27,
2015_01_30,4.630000000000052,3.3100000000000307,-2.4699999999999704,1.409183362802728,1422576000000,40,
2015_01_31,4.650000000000034,2.3100000000000307,-2.769999999999982,1.6060055261424246,1422662400000,40,
2015_02_01,4.230000000000018,2.8200000000000216,-4.329999999999984,2.071493181258387,1422748800000,40,
2015_02_02,,,,,1422835200000,0,
2015_02_03,,,,,1422921600000,0,
2015_02_04,,,,,1423008000000,0,
2015_02_05,,,,,1423094400000,0,
2015_02_06,,,,,1423180800000,0,
2015_02_07,,,,,1423267200000,0,
2015_02_08,4.550000000000011,2.840000000000032,-3.9499999999999886,2.0943084180702747,1423353600000,40,
2015_02_09,-7.889999999999986,-7.889999999999986,-7.889999999999986,0.0,1423440000000,1,
2015_02_10,4.610000000000014,1.7100000000000364,-2.109999999999957,1.6325807024462817,1423526400000,40,
2015_02_11,-1.2099999999999795,-1.349999999999966,-1.589999999999975,0.16289055630493804,1423612800000,6,
2015_02_12,,,,,1423699200000,0,
2015_02_13,,,,,1423785600000,0,
2015_02_14,,,,,1423872000000,0,
2015_02_15,6.910000000000025,5.130000000000024,-0.22999999999996135,1.6247618286998238,1423958400000,40,
2015_02_16,,,,,1424044800000,0,
2015_02_17,6.7900000000000205,5.2900000000000205,-1.7899999999999636,1.98414994393065,1424131200000,40,
2015_02_18,5.430000000000007,3.900000000000034,0.29000000000002046,1.0620535532636781,1424217600000,40,
2015_02_19,8.050000000000011,6.28000000000003,0.19000000000005457,1.534895436177982,1424304000000,40,
2015_02_20,6.210000000000036,4.2000000000000455,-0.25,1.6352583129279616,1424390400000,40,
2015_02_21,6.090000000000032,5.78000000000003,2.4700000000000273,1.0587957487164372,1424476800000,16,
2015_02_22,5.410000000000025,3.330000000000041,-3.3099999999999454,1.7395167989638793,1424563200000,35,
2015_02_23,4.610000000000014,2.57000000000005,-4.329999999999984,1.9524126968656699,1424649600000,29,
2015_02_24,3.6900000000000546,2.410000000000025,-1.2099999999999795,1.3747044209203525,1424736000000,21,
2015_02_25,,,,,1424822400000,0,
2015_02_26,4.610000000000014,3.2600000000000193,-1.7299999999999613,1.4453659394637521,1424908800000,34,
2015_02_27,,,,,1424995200000,0,
2015_02_28,3.1100000000000136,1.3200000000000216,-7.96999999999997,2.524981386070007,1425081600000,20,
2015_03_01,2.910000000000025,0.2500000000000284,-4.449999999999989,1.5801129031507872,1425168000000,38,
2015_03_02,,,,,1425254400000,0,
2015_03_03,3.490000000000009,1.8700000000000045,-5.46999999999997,2.6164766650027977,1425340800000,19,
2015_03_04,3.5300000000000296,1.3500000000000227,-4.449999999999989,1.7491025555981567,1425427200000,40,
2015_03_05,5.910000000000025,3.8600000000000136,-4.649999999999977,2.2661048078145036,1425513600000,40,
2015_03_06,3.390000000000043,1.1000000000000227,-3.8699999999999477,1.6438332488424756,1425600000000,40,
2015_03_07,6.670000000000016,4.730000000000047,-2.269999999999982,2.092151046172337,1425686400000,40,
2015_03_08,5.730000000000018,3.860000000000042,-1.009999999999991,1.1548955580484326,1425772800000,40,
2015_03_09,7.770000000000039,5.610000000000042,0.03000000000002956,1.738846644854278,1425859200000,36,
2015_03_10,7.910000000000025,6.200000000000017,-1.2899999999999636,2.088839630033862,1425945600000,40,
2015_03_11,,,,,1426032000000,0,
2015_03_12,3.990000000000009,0.9900000000000091,-2.9699999999999704,2.392029464425064,1426118400000,11,
2015_03_13,,,,,1426204800000,0,
2015_03_14,,,,,1426291200000,0,
2015_03_15,,,,,1426377600000,0,
2015_03_16,,,,,1426464000000,0,
2015_03_17,,,,,1426550400000,0,
2015_03_18,8.430000000000007,6.650000000000034,0.6900000000000546,1.6990103001453503,1426636800000,40,
2015_03_19,8.610000000000014,7.050000000000011,-0.46999999999997044,1.944750883789488,1426723200000,40,
2015_03_20,8.230000000000018,6.880000000000024,0.9300000000000068,1.1936146781939259,1426809600000,40,
2015_03_21,,,,,1426896000000,0,
2015_03_22,,,,,1426982400000,0,
2015_03_23,,,,,1427068800000,0,
2015_03_24,,,,,1427155200000,0,
2015_03_25,4.330000000000041,3.5100000000000477,-0.009999999999990905,1.6001377491724207,1427241600000,7,
2015_03_26,6.07000000000005,4.600000000000023,1.5100000000000477,1.2524194336841854,1427328000000,26,
2015_03_27,12.930000000000007,11.320000000000022,6.210000000000036,1.4737230913573955,1427414400000,40,
2015_03_28,7.3700000000000045,7.000000000000028,4.190000000000055,1.1089584703174653,1427500800000,6,
2015_03_29,7.430000000000007,6.2900000000000205,2.5100000000000477,1.2185853290113198,1427587200000,35,
2015_03_30,12.57000000000005,10.500000000000028,4.130000000000052,1.7975810830112715,1427673600000,40,
2015_03_31,,,,,1427760000000,0,
2015_04_01,8.410000000000025,7.880000000000024,2.6300000000000523,1.488519025370145,1427846400000,24,
2015_04_02,7.07000000000005,6.340000000000003,2.8100000000000023,1.14134900491498,1427932800000,14,
2015_04_03,7.170000000000016,6.4500000000000455,3.090000000000032,1.052718385894344,1428019200000,20,
2015_04_04,,,,,1428105600000,0,
2015_04_05,,,,,1428192000000,0,
2015_04_06,6.610000000000014,5.610000000000014,2.490000000000009,0.9808571382334895,1428278400000,21,
2015_04_07,,,,,1428364800000,0,
2015_04_08,5.250000000000057,3.0100000000000193,-2.42999999999995,1.7851285667984769,1428451200000,40,
2015_04_09,3.490000000000009,2.170000000000016,-1.849999999999966,1.1353511448984466,1428537600000,36,
2015_04_10,7.810000000000002,5.140000000000043,-1.5299999999999727,1.776439979284409,1428624000000,40,
2015_04_11,,,,,1428710400000,0,
2015_04_12,6.53000000000003,4.480000000000018,-2.109999999999957,1.786197007611422,1428796800000,40,
2015_04_13,9.190000000000055,6.230000000000018,-3.1499999999999773,2.243477850780129,1428883200000,27,
2015_04_14,,,,,1428969600000,0,
2015_04_15,6.830000000000041,4.770000000000039,-3.1299999999999955,2.23991154959298,1429056000000,40,
2015_04_16,4.57000000000005,3.5300000000000296,-2.2899999999999636,1.5923278596090107,1429142400000,31,
2015_04_17,11.830000000000041,8.910000000000025,2.150000000000034,2.1995144918822405,1429228800000,40,
2015_04_18,10.990000000000009,9.100000000000051,7.130000000000052,1.0720051305847256,1429315200000,40,
2015_04_19,12.470000000000027,10.28000000000003,4.670000000000016,1.6939170581820135,1429401600000,40,
2015_04_20,13.410000000000025,10.750000000000028,3.750000000000057,1.7714101021502584,1429488000000,40,
2015_04_21,12.590000000000032,11.430000000000035,8.03000000000003,1.144010052403391,1429574400000,40,
2015_04_22,,,,,1429660800000,0,
2015_04_23,,,,,1429747200000,0,
2015_04_24,,,,,1429833600000,0,
2015_04_25,,,,,1429920000000,0,
2015_04_26,10.370000000000005,9.03000000000003,6.250000000000057,1.288685677365603,1430006400000,23,
2015_04_27,9.750000000000057,8.770000000000039,5.07000000000005,1.0680837694093437,1430092800000,33,
2015_04_28,,,,,1430179200000,0,
2015_04_29,11.750000000000057,10.980000000000018,10.07000000000005,0.5950420153232953,1430265600000,4,
2015_04_30,12.03000000000003,9.100000000000023,5.330000000000041,1.895901896196108,1430352000000,40,
2015_05_01,12.890000000000043,11.900000000000006,4.670000000000016,1.8839562096821723,1430438400000,40,
2015_05_02,12.230000000000018,10.31000000000003,5.850000000000023,1.5056613164984978,1430524800000,40,
2015_05_03,15.430000000000007,13.600000000000023,8.390000000000043,1.5129903337430675,1430611200000,40,
2015_05_04,14.270000000000039,12.850000000000023,8.130000000000052,1.4079758520656505,1430697600000,40,
2015_05_05,14.150000000000034,11.900000000000034,6.4500000000000455,1.783102913462928,1430784000000,40,
2015_05_06,11.090000000000032,10.090000000000032,3.670000000000016,1.7835589008892294,1430870400000,17,
2015_05_07,,,,,1430956800000,0,
2015_05_08,,,,,1431043200000,0,
2015_05_09,10.370000000000005,8.940000000000026,6.4500000000000455,1.057738349813725,1431129600000,24,
2015_05_10,12.210000000000036,10.520000000000039,5.170000000000016,1.4249785963304866,1431216000000,40,
2015_05_11,,,,,1431302400000,0,
2015_05_12,,,,,1431388800000,0,
2015_05_13,9.130000000000052,7.2900000000000205,3.410000000000025,1.6101808097229342,1431475200000,25,
2015_05_14,,,,,1431561600000,0,
2015_05_15,,,,,1431648000000,0,
2015_05_16,,,,,1431734400000,0,
2015_05_17,,,,,1431820800000,0,
2015_05_18,,,,,1431907200000,0,
2015_05_19,,,,,1431993600000,0,
2015_05_20,,,,,1432080000000,0,
2015_05_21,,,,,1432166400000,0,
2015_05_22,,,,,1432252800000,0,
2015_05_23,4.3700000000000045,1.5900000000000318,0.11000000000001364,0.940775079389328,1432339200000,40,
2015_05_24,,,,,1432425600000,0,
2015_05_25,,,,,1432512000000,0,
2015_05_26,16.190000000000055,14.970000000000027,9.610000000000014,1.482311623782259,1432598400000,40,
2015_05_27,14.590000000000032,12.410000000000025,7.830000000000041,1.5926314702403679,1432684800000,40,
2015_05_28,18.190000000000055,16.51000000000002,11.990000000000009,1.4952521526485096,1432771200000,40,
2015_05_29,10.57000000000005,10.57000000000005,10.57000000000005,0.0,1432857600000,2,
2015_05_30,,,,,1432944000000,0,
2015_05_31,,,,,1433030400000,0,
2015_06_01,17.29000000000002,14.820000000000022,11.610000000000014,1.3310593525459449,1433116800000,40,
2015_06_02,12.590000000000032,11.650000000000034,10.810000000000002,0.7270641114937829,1433203200000,3,
2015_06_03,,,,,1433289600000,0,
2015_06_04,,,,,1433376000000,0,
2015_06_05,,,,,1433462400000,0,
