system:index,LST_Night_1km_median,LST_Night_1km_stdDev,maxLST,minLST,modis_time,pixel_count,.geo
2018_07_06,17.27000000000004,0.8394929749341719,{LST_Night_1km=18.250000000000057},{LST_Night_1km=14.53000000000003},1530835200000,39,
2018_07_07,18.05000000000001,0.8189318101433277,{LST_Night_1km=18.53000000000003},{LST_Night_1km=15.230000000000018},1530921600000,39,
2018_07_08,18.140000000000043,0.891845137902397,{LST_Night_1km=18.930000000000007},{LST_Night_1km=15.510000000000048},1531008000000,40,
2018_07_09,18.33000000000004,0.6948805652772663,{LST_Night_1km=19.170000000000016},{LST_Night_1km=16.430000000000007},1531094400000,40,
2018_07_10,19.02000000000004,0.9620452172325851,{LST_Night_1km=19.950000000000045},{LST_Night_1km=15.770000000000039},1531180800000,40,
2018_07_11,19.090000000000032,0.7811579545777884,{LST_Night_1km=20.390000000000043},{LST_Night_1km=17.05000000000001},1531267200000,40,
2018_07_12,20.700000000000017,1.0066275378708882,{LST_Night_1km=22.010000000000048},{LST_Night_1km=17.670000000000016},1531353600000,40,
2018_07_13,19.620000000000033,0.6388419209788818,{LST_Night_1km=21.150000000000034},{LST_Night_1km=18.650000000000034},1531440000000,40,
2018_07_14,16.55000000000001,1.6869190851964277,{LST_Night_1km=20.77000000000004},{LST_Night_1km=14.930000000000007},1531526400000,15,
2018_07_15,21.08000000000004,0.7457276647678339,{LST_Night_1km=21.99000000000001},{LST_Night_1km=19.310000000000002},1531612800000,40,
2018_07_16,19.350000000000023,1.2511410176929931,{LST_Night_1km=20.690000000000055},{LST_Night_1km=15.350000000000023},1531699200000,39,
2018_07_17,20.910000000000025,0.8999154126916439,{LST_Night_1km=21.930000000000007},{LST_Night_1km=18.590000000000032},1531785600000,40,
2018_07_18,21.390000000000015,0.9264738258580052,{LST_Night_1km=23.210000000000036},{LST_Night_1km=18.970000000000027},1531872000000,40,
2018_07_19,17.350000000000023,1.2968680220696034,{LST_Night_1km=20.510000000000048},{LST_Night_1km=14.830000000000041},1531958400000,27,
2018_07_20,20.940000000000026,1.4172847279216565,{LST_Night_1km=22.130000000000052},{LST_Night_1km=16.630000000000052},1532044800000,40,
2018_07_21,21.440000000000026,1.1475382346569867,{LST_Night_1km=23.670000000000016},{LST_Night_1km=19.170000000000016},1532131200000,40,
2018_07_22,19.730000000000018,0.8207624620231568,{LST_Night_1km=21.470000000000027},{LST_Night_1km=17.950000000000045},1532217600000,39,
2018_07_23,22.120000000000033,0.9250681056007616,{LST_Night_1km=23.850000000000023},{LST_Night_1km=19.83000000000004},1532304000000,40,
2018_07_24,21.32000000000002,0.8512777161420152,{LST_Night_1km=22.79000000000002},{LST_Night_1km=19.450000000000045},1532390400000,40,
2018_07_25,21.370000000000033,0.7095202604577482,{LST_Night_1km=23.33000000000004},{LST_Night_1km=20.510000000000048},1532476800000,40,
2018_07_26,21.850000000000023,0.9449496018305484,{LST_Night_1km=23.690000000000055},{LST_Night_1km=19.590000000000032},1532563200000,40,
2018_07_27,21.610000000000042,0.7975205326513151,{LST_Night_1km=22.55000000000001},{LST_Night_1km=19.57000000000005},1532649600000,40,
2018_07_28,21.53000000000003,1.2744715571562346,{LST_Night_1km=23.27000000000004},{LST_Night_1km=17.630000000000052},1532736000000,40,
2018_07_29,20.04000000000005,0.6440683193575032,{LST_Night_1km=21.190000000000055},{LST_Night_1km=17.930000000000007},1532822400000,40,
2018_07_30,19.690000000000055,1.3111921355493081,{LST_Night_1km=22.310000000000002},{LST_Night_1km=17.53000000000003},1532908800000,35,
2018_07_31,20.710000000000036,1.0867253664843182,{LST_Night_1km=23.03000000000003},{LST_Night_1km=18.310000000000002},1532995200000,38,
2018_08_01,20.390000000000043,1.0661547436934706,{LST_Night_1km=22.450000000000045},{LST_Night_1km=17.510000000000048},1533081600000,32,
2018_08_02,20.56000000000003,1.0107418067934364,{LST_Night_1km=22.27000000000004},{LST_Night_1km=16.950000000000045},1533168000000,40,
2018_08_03,20.180000000000035,1.0870050597858252,{LST_Night_1km=21.250000000000057},{LST_Night_1km=17.390000000000043},1533254400000,40,
2018_08_04,19.960000000000036,1.274613274683711,{LST_Night_1km=20.930000000000007},{LST_Night_1km=15.330000000000041},1533340800000,40,
2018_08_05,18.010000000000048,0.7615789502071862,{LST_Night_1km=18.410000000000025},{LST_Night_1km=15.730000000000018},1533427200000,31,
2018_08_06,20.330000000000013,0.8875121125932017,{LST_Night_1km=21.110000000000014},{LST_Night_1km=17.03000000000003},1533513600000,40,
2018_08_07,19.06000000000003,0.6862761834713144,{LST_Night_1km=19.650000000000034},{LST_Night_1km=16.890000000000043},1533600000000,40,
2018_08_08,21.28000000000003,0.8761957543837591,{LST_Night_1km=22.610000000000014},{LST_Night_1km=18.230000000000018},1533686400000,40,
2018_08_09,20.340000000000003,0.6793901677239027,{LST_Night_1km=21.57000000000005},{LST_Night_1km=19.03000000000003},1533772800000,40,
2018_08_10,21.07000000000002,0.7280575183321327,{LST_Night_1km=22.910000000000025},{LST_Night_1km=19.810000000000002},1533859200000,40,
2018_08_11,20.25000000000003,0.6530076569232178,{LST_Night_1km=21.110000000000014},{LST_Night_1km=18.090000000000032},1533945600000,40,
2018_08_12,19.450000000000017,0.8180939738197402,{LST_Night_1km=20.470000000000027},{LST_Night_1km=17.07000000000005},1534032000000,40,
2018_08_13,20.600000000000023,0.9977894316938208,{LST_Night_1km=21.910000000000025},{LST_Night_1km=16.55000000000001},1534118400000,40,
2018_08_14,18.660000000000025,0.7325134811046856,{LST_Night_1km=19.430000000000007},{LST_Night_1km=15.810000000000002},1534204800000,40,
2018_08_15,19.350000000000023,1.231003753040602,{LST_Night_1km=20.250000000000057},{LST_Night_1km=15.590000000000032},1534291200000,25,
2018_08_16,19.32000000000002,0.7218359172366465,{LST_Night_1km=19.970000000000027},{LST_Night_1km=16.77000000000004},1534377600000,38,
2018_08_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1534464000000,0,
2018_08_18,19.910000000000025,0.8783962659300776,{LST_Night_1km=20.390000000000043},{LST_Night_1km=16.510000000000048},1534550400000,40,
2018_08_19,20.360000000000014,0.6004063207527899,{LST_Night_1km=21.05000000000001},{LST_Night_1km=18.83000000000004},1534636800000,40,
2018_08_20,19.50000000000003,1.057306838150579,{LST_Night_1km=20.710000000000036},{LST_Night_1km=15.890000000000043},1534723200000,40,
2018_08_21,17.940000000000026,0.9831780103317714,{LST_Night_1km=18.53000000000003},{LST_Night_1km=15.310000000000002},1534809600000,40,
2018_08_22,18.850000000000023,1.091242869392462,{LST_Night_1km=19.750000000000057},{LST_Night_1km=15.110000000000014},1534896000000,40,
2018_08_23,17.120000000000033,0.7734130526438947,{LST_Night_1km=17.750000000000057},{LST_Night_1km=14.770000000000039},1534982400000,40,
2018_08_24,18.52000000000004,0.6893736287384993,{LST_Night_1km=19.210000000000036},{LST_Night_1km=16.210000000000036},1535068800000,40,
2018_08_25,17.53000000000003,0.9305936120255882,{LST_Night_1km=18.590000000000032},{LST_Night_1km=13.710000000000036},1535155200000,39,
2018_08_26,17.970000000000027,1.103446872305196,{LST_Night_1km=18.750000000000057},{LST_Night_1km=14.450000000000045},1535241600000,40,
2018_08_27,17.05000000000004,1.1139025989735052,{LST_Night_1km=17.79000000000002},{LST_Night_1km=13.350000000000023},1535328000000,40,
2018_08_28,17.31000000000003,1.0953555358878608,{LST_Night_1km=18.170000000000016},{LST_Night_1km=14.190000000000055},1535414400000,40,
2018_08_29,17.77000000000004,1.1047257578241028,{LST_Night_1km=18.650000000000034},{LST_Night_1km=13.490000000000009},1535500800000,40,
2018_08_30,14.990000000000038,0.7742853156299833,{LST_Night_1km=15.910000000000025},{LST_Night_1km=13.150000000000034},1535587200000,40,
2018_08_31,16.82000000000002,1.181553627673891,{LST_Night_1km=18.150000000000034},{LST_Night_1km=11.850000000000023},1535673600000,38,
2018_09_01,16.720000000000056,1.1791385626803212,{LST_Night_1km=17.410000000000025},{LST_Night_1km=12.830000000000041},1535760000000,40,
2018_09_02,18.150000000000034,0.8470535697344848,{LST_Night_1km=19.230000000000018},{LST_Night_1km=15.670000000000016},1535846400000,40,
2018_09_03,18.04000000000005,0.7754029597572226,{LST_Night_1km=19.03000000000003},{LST_Night_1km=15.550000000000011},1535932800000,40,
2018_09_04,18.130000000000024,0.7613407581363982,{LST_Night_1km=19.010000000000048},{LST_Night_1km=15.730000000000018},1536019200000,40,
2018_09_05,18.430000000000035,0.9911912025436828,{LST_Night_1km=19.190000000000055},{LST_Night_1km=14.270000000000039},1536105600000,40,
2018_09_06,15.860000000000014,0.95046251898744,{LST_Night_1km=18.090000000000032},{LST_Night_1km=14.490000000000009},1536192000000,40,
2018_09_07,18.05000000000004,0.8984808011305078,{LST_Night_1km=19.27000000000004},{LST_Night_1km=14.910000000000025},1536278400000,40,
2018_09_08,16.06000000000003,0.8223648825187502,{LST_Night_1km=17.03000000000003},{LST_Night_1km=12.590000000000032},1536364800000,40,
2018_09_09,17.730000000000047,1.2278497465080924,{LST_Night_1km=18.190000000000055},{LST_Night_1km=12.690000000000055},1536451200000,40,
2018_09_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1536537600000,0,
2018_09_11,16.640000000000043,1.3757775983057354,{LST_Night_1km=17.83000000000004},{LST_Night_1km=11.870000000000005},1536624000000,40,
